league_name,home_team_name,away_team_name,home_team_rank,away_team_rank,home_team_scored,away_team_scored,home_team_received,away_team_received,home_att,away_att,home_def,away_def,home_mid,away_mid,home_odds_n,draw_odds_n,away_odds_n,result
italy,Verona,Catania,8,20,3,2,0.666666667,2,74,72,71,70,73,72,0.425768718,0.275497406,0.298733876,1
italy,Sassuolo,Juventus,18,1,1,1.333333333,2,0.333333333,73,80,71,81,70,81,0.12003495,0.208679545,0.671285504,2
italy,Catania,Roma,20,2,0.666666667,2,2,0.333333333,72,79,70,77,72,80,0.126172918,0.203692106,0.670134976,1
italy,Chievo,Torino,17,6,0.333333333,1.333333333,2,1,73,77,72,74,73,70,0.341828151,0.297171692,0.361000157,2
italy,Genoa,Bologna,14,18,0.666666667,1,0,1.333333333,74,71,73,72,73,71,0.372186177,0.293395211,0.334418612,X
italy,Milan,Inter,8,5,1.333333333,0.666666667,0.666666667,0.333333333,80,78,77,79,79,78,0.379887403,0.283537772,0.336574825,1
italy,Parma,Sampdoria,7,12,0.666666667,1,1,1.666666667,77,71,74,73,73,72,0.597512981,0.249687283,0.152799736,1
italy,Udinese,Livorno,13,20,2,2,1,3.333333333,75,72,75,69,73,70,0.508401395,0.264397181,0.227201425,1
italy,Juventus,Atalanta,1,11,1.666666667,0.333333333,0.666666667,1.333333333,80,76,81,72,81,73,0.809200668,0.134546885,0.056252446,1
italy,Lazio,Verona,9,10,2.666666667,2,3,1.333333333,79,88,76,82,77,83,0.564112101,0.250247086,0.185640812,X
italy,Fiorentina,Sassuolo,4,16,2,1.666666667,2,2,79,73,76,71,78,70,0.568079728,0.239140917,0.192779356,2
italy,Napoli,Cagliari,3,15,1.333333333,0.333333333,1,1.333333333,81,75,76,73,79,73,0.653012416,0.212443439,0.134544146,1
italy,Inter,Lazio,5,9,0.666666667,0.333333333,2.666666667,2,78,79,79,76,78,77,0.536652406,0.258288453,0.205059141,1
italy,Verona,Udinese,9,13,3,1.666666667,2.333333333,2.333333333,74,75,71,75,73,73,0.445461673,0.273948169,0.280590158,X
italy,Atalanta,Milan,11,8,1,1,0.666666667,1.333333333,76,80,72,77,73,79,0.169190679,0.249984819,0.580824502,1
italy,Bologna,Catania,18,19,0.333333333,1.666666667,2,2,71,72,72,70,71,72,0.469440642,0.277250448,0.25330891,2
italy,Cagliari,Chievo,15,17,0.333333333,1.333333333,0.666666667,1,75,73,73,72,73,73,0.256801593,0.286662243,0.456536165,2
italy,Livorno,Fiorentina,20,4,1,2.666666667,2.333333333,1.333333333,72,79,69,76,70,78,0.224480561,0.257408455,0.518110984,2
italy,Roma,Juventus,2,1,1,1.666666667,1.666666667,0.333333333,79,80,77,81,80,81,0.388687627,0.278674462,0.33263791,2
italy,Sampdoria,Napoli,12,3,1.333333333,2.666666667,2.666666667,0.666666667,71,81,73,76,72,79,0.2906297,0.277956479,0.431413821,2
italy,Sassuolo,Genoa,16,14,3,2.666666667,1,1.666666667,73,74,71,73,70,73,0.623399861,0.233164402,0.143435737,1
italy,Torino,Parma,6,7,1.333333333,0.333333333,1,0.666666667,77,77,74,74,70,73,0.452610129,0.272174775,0.275215096,X
italy,Udinese,Sampdoria,13,12,2.333333333,2.333333333,1.333333333,2.666666667,75,71,75,73,73,72,0.540394767,0.245932369,0.213672865,X
italy,Catania,Atalanta,18,11,2.666666667,1,1,1.333333333,72,76,70,72,72,73,0.425280937,0.272563634,0.302155429,1
italy,Chievo,Inter,16,5,1,0.666666667,1.666666667,1.333333333,73,78,72,79,73,78,0.243759384,0.275739478,0.480501139,1
italy,Fiorentina,Torino,4,7,2,2,1.333333333,1,79,77,76,74,78,70,0.260108422,0.243424757,0.496466821,X
italy,Genoa,Roma,14,2,1,1.333333333,0.333333333,2,74,79,73,77,73,80,0.213209743,0.246767102,0.540023155,1
italy,Juventus,Cagliari,1,15,1.666666667,0,0,2.333333333,80,75,81,73,81,73,0.780573144,0.145483167,0.073943689,1
italy,Lazio,Bologna,9,19,1.666666667,2.333333333,0.333333333,1,79,71,76,72,77,71,0.644549119,0.21542155,0.140029332,1
italy,Milan,Sassuolo,8,17,1.333333333,1,3,2.333333333,80,73,77,71,79,70,0.742910898,0.160561224,0.096527879,1
italy,Napoli,Verona,3,10,4.333333333,1,2,3.333333333,81,88,76,82,79,83,0.646195377,0.203123063,0.15068156,1
italy,Parma,Livorno,6,20,1.666666667,0.333333333,1,2.666666667,77,72,74,69,73,70,0.774663303,0.147228381,0.078108316,1
italy,Chievo,Juventus,18,5,0,1,1,0,74,78,72,80,73,78,0.145952923,0.239050214,0.614996863,2
italy,Roma,Fiorentina,1,17,2,0,0,2,78,77,77,76,81,77,0.548887129,0.254032439,0.197080432,1
italy,Atalanta,Verona,11,14,0,0,0,0,77,87,71,82,74,85,0.44955418,0.286162454,0.264283366,X
italy,Cesena,Parma,4,20,1,0,0,1,68,71,66,69,68,70,0.305308015,0.298559101,0.396132885,1
italy,Genoa,Napoli,15,3,1,2,2,1,74,84,72,76,73,78,0.257365818,0.277095521,0.465538661,2
italy,Milan,Lazio,6,16,3,1,1,3,77,78,76,75,76,75,0.474349069,0.276607258,0.249043673,1
italy,Palermo,Sampdoria,10,8,1,1,1,1,73,76,72,72,72,72,0.42830803,0.29095938,0.28073259,X
italy,Sassuolo,Cagliari,9,7,1,1,1,1,74,71,72,71,70,72,0.407163989,0.276481654,0.316354357,X
italy,Torino,Inter,12,13,0,0,0,0,75,78,76,76,73,74,0.311703424,0.283750061,0.404546515,X
italy,Udinese,Empoli,2,19,2,0,0,2,73,71,73,73,73,72,0.519416051,0.268307629,0.21227632,1
italy,Empoli,Roma,19,1,0,2,2,0,71,78,73,77,72,81,0.159729801,0.243834105,0.596436094,2
italy,Juventus,Udinese,2,10,1.5,0,1,1,78,73,80,73,78,73,0.675437368,0.210341227,0.114221405,1
italy,Cagliari,Atalanta,13,5,1,1.5,1,0.5,71,77,71,71,72,74,0.415905996,0.28536005,0.298733954,2
italy,Fiorentina,Genoa,16,15,0,1,0.5,1,77,74,76,72,77,73,0.598336974,0.242906951,0.158756076,X
italy,Inter,Sassuolo,6,18,3.5,0,0.5,4,78,74,76,72,74,70,0.648431964,0.222501164,0.129066872,1
italy,Lazio,Cesena,8,11,2,1.5,0.5,1.5,78,68,75,66,75,68,0.699107086,0.202235466,0.098657448,1
italy,Napoli,Chievo,9,12,1,1,0.5,0.5,84,74,76,72,78,73,0.693364892,0.198660728,0.10797438,2
italy,Parma,Milan,20,3,2,3,4,2.5,71,77,69,76,70,76,0.337510398,0.2896378,0.372851801,2
italy,Sampdoria,Torino,4,17,1.5,0.5,0,1,76,75,72,76,72,73,0.388791729,0.300429972,0.310778298,1
italy,Verona,Palermo,7,14,1,0.5,1,1.5,73,73,71,72,73,72,0.42842401,0.288654475,0.282921516,1
italy,Cesena,Empoli,11,19,0.5,1.5,0,1.5,68,71,66,73,68,72,0.345400563,0.304743461,0.349855976,X
italy,Milan,Juventus,5,2,2.666666667,2,1.333333333,0,77,78,76,80,76,78,0.298929205,0.287902509,0.413168285,2
italy,Atalanta,Fiorentina,8,10,0.666666667,0.666666667,0.333333333,0.666666667,77,77,71,76,74,77,0.3022443,0.297958272,0.399797428,2
italy,Chievo,Parma,14,20,1,1.333333333,2.333333333,2.666666667,74,71,72,69,73,70,0.33473895,0.303513302,0.361747748,2
italy,Genoa,Lazio,9,12,0.666666667,0.666666667,1.333333333,1.333333333,74,78,72,75,73,75,0.331295563,0.297245258,0.371459179,1
italy,Palermo,Inter,15,7,1,1.333333333,2.666666667,0.333333333,73,78,72,76,72,74,0.248618412,0.282088651,0.469292937,X
italy,Roma,Cagliari,1,17,1.666666667,0,0.666666667,1.666666667,78,71,77,71,81,72,0.725316674,0.181213451,0.093469874,1
italy,Sassuolo,Sampdoria,16,6,0.333333333,2.666666667,1,0.333333333,74,76,72,72,70,72,0.353482812,0.29192836,0.354588828,X
italy,Torino,Verona,18,3,0,1,1,0.333333333,75,87,76,82,73,85,0.491053637,0.276998456,0.231947908,2
italy,Udinese,Napoli,4,13,1,0.666666667,0.666666667,1,73,84,73,76,73,78,0.295260746,0.285870828,0.418868425,1
italy,Empoli,Milan,19,5,0.666666667,1.666666667,2.666666667,2,71,77,73,76,72,76,0.218177998,0.27136411,0.510457893,X
italy,Cagliari,Torino,19,12,0.666666667,2,0.666666667,1.333333333,71,75,71,76,72,73,0.377498374,0.287544587,0.334957039,2
italy,Fiorentina,Sassuolo,9,16,0.333333333,0,0,2.333333333,77,74,76,72,77,70,0.653167067,0.21975477,0.127078163,X
italy,Inter,Atalanta,5,11,3.333333333,0.333333333,0.666666667,1.333333333,78,77,76,71,74,74,0.650530854,0.224945089,0.124524058,1
italy,Juventus,Cesena,1,13,2,0,0.666666667,2.666666667,78,68,80,66,78,68,0.842185708,0.112580953,0.045233339,1
italy,Napoli,Palermo,10,14,1,1.666666667,1.666666667,2,84,73,76,72,78,72,0.656039253,0.222815538,0.121145209,X
italy,Parma,Roma,20,2,2.666666667,3,1.666666667,0.333333333,71,78,69,77,70,81,0.250234663,0.277888297,0.471877041,2
italy,Sampdoria,Chievo,4,17,1.333333333,0.333333333,1.333333333,1.666666667,76,74,72,72,72,73,0.491827654,0.281114216,0.22705813,1
italy,Verona,Genoa,6,8,1.666666667,1,1,0.666666667,73,74,71,72,73,73,0.44751867,0.283503078,0.268978252,X
italy,Lazio,Udinese,15,3,1,0.666666667,0.666666667,0.666666667,78,73,75,73,75,73,0.514546013,0.272551671,0.212902316,2
italy,Atalanta,Juventus,11,1,0.666666667,1.333333333,2,0,77,78,71,80,74,78,0.149184739,0.246433972,0.604381289,2
italy,Roma,Verona,2,7,2,0.333333333,1,1.333333333,78,87,77,82,81,85,0.700898521,0.193087625,0.106013853,1
italy,Cesena,Milan,13,6,1,2,1,1.333333333,68,77,66,76,68,76,0.165588092,0.25611955,0.578292358,X
italy,Chievo,Empoli,16,19,1.333333333,2,1.666666667,1.666666667,74,71,72,73,73,72,0.419326333,0.295008921,0.285664747,X
italy,Genoa,Sampdoria,11,4,1,1,1,0.333333333,74,76,72,72,73,72,0.342637702,0.305366396,0.351995902,2
italy,Inter,Cagliari,5,14,1.333333333,1.666666667,1.666666667,1.666666667,78,71,76,71,74,72,0.656902836,0.218544568,0.124552597,2
italy,Sassuolo,Napoli,18,8,0,0.333333333,1.333333333,1.333333333,74,84,72,76,70,78,0.215638996,0.266157239,0.518203765,2
italy,Torino,Fiorentina,12,10,1,1,0.666666667,0.333333333,75,77,76,76,73,77,0.340003613,0.297369372,0.362627014,X
italy,Palermo,Lazio,17,9,1.333333333,2.666666667,1.333333333,0.666666667,73,78,72,75,72,75,0.317179853,0.292579555,0.390240592,2
italy,Udinese,Parma,3,20,2,0.666666667,2,2.666666667,73,71,73,69,73,70,0.428071215,0.293965917,0.277962868,1
italy,Milan,Chievo,6,16,1,1.333333333,1.333333333,2,77,74,76,72,76,73,0.665193049,0.214351164,0.120455787,1
italy,Verona,Cagliari,6,15,1,1.333333333,1.666666667,1.333333333,73,71,71,71,73,72,0.456929109,0.282267561,0.26080333,1
italy,Empoli,Palermo,13,18,2,1,1,3.333333333,71,73,73,72,72,72,0.401086161,0.297085297,0.301828543,1
italy,Fiorentina,Inter,9,11,1.333333333,0.333333333,1,2.333333333,77,78,76,76,77,74,0.390570598,0.290927075,0.318502327,1
italy,Juventus,Roma,1,2,3,0.666666667,2,1.333333333,78,78,80,77,78,81,0.498717331,0.281808606,0.219474063,1
italy,Lazio,Sassuolo,8,19,2.333333333,1,0.666666667,1.333333333,78,74,75,72,75,70,0.633639048,0.232680569,0.133680383,1
italy,Napoli,Torino,7,14,2,1.333333333,1.333333333,1.333333333,84,75,76,76,78,73,0.619092902,0.239218752,0.141688346,1
italy,Parma,Genoa,20,10,1.333333333,2.666666667,1.333333333,1.333333333,71,74,69,72,70,73,0.494764784,0.281389798,0.223845418,2
italy,Sampdoria,Atalanta,3,16,1.333333333,0.333333333,0,2,76,77,72,71,72,74,0.501674409,0.280004321,0.21832127,1
italy,Udinese,Cesena,4,12,2,1,0.666666667,1.666666667,73,68,73,66,73,68,0.621824488,0.244183122,0.13399239,X
italy,Roma,Chievo,2,17,2,1.333333333,0.666666667,1.666666667,78,74,77,72,81,73,0.724375087,0.183194086,0.092430826,1
italy,Sassuolo,Juventus,18,1,1,1.666666667,2.333333333,1,74,78,72,80,70,78,0.120434171,0.211355008,0.668210821,X
italy,Atalanta,Parma,13,20,0.333333333,1.333333333,1,2.333333333,77,71,71,69,74,70,0.374985297,0.302104768,0.322909934,1
italy,Cagliari,Sampdoria,17,3,2,1.333333333,1.333333333,0.666666667,71,76,71,72,72,72,0.36277646,0.294637905,0.342585635,X
italy,Fiorentina,Lazio,10,6,1.333333333,1,3,0.666666667,77,78,76,75,77,75,0.452691866,0.290502417,0.256805717,2
italy,Inter,Napoli,11,7,1,3,1.666666667,1,78,84,76,76,74,78,0.379481447,0.293912101,0.326606452,X
italy,Palermo,Cesena,16,15,0.666666667,2.666666667,1,1.333333333,73,68,72,66,72,68,0.547330487,0.264598406,0.188071106,1
italy,Torino,Udinese,12,5,1,1,1.666666667,1.333333333,75,73,76,73,73,73,0.416124877,0.298011782,0.28586334,1
italy,Verona,Milan,8,4,0.666666667,1.666666667,2,0.666666667,73,77,71,76,73,76,0.274082078,0.284660684,0.441257238,2
italy,Genoa,Empoli,9,14,1,1,1.666666667,0.666666667,74,71,72,73,73,72,0.448029837,0.296270252,0.255699911,X
italy,Empoli,Cagliari,14,17,1.666666667,0.666666667,2,1.333333333,71,71,73,71,72,72,0.455963921,0.284465004,0.259571075,2
italy,Parma,Sassuolo,20,14,0.666666667,2,2,1.666666667,71,74,69,72,70,70,0.536495552,0.267491438,0.19601301,2
italy,Sampdoria,Roma,4,2,1,0.666666667,1.666666667,1,76,78,72,77,72,81,0.24614961,0.276188207,0.477662183,X
italy,Cesena,Inter,17,9,0.666666667,1.333333333,1,1.666666667,68,78,66,76,68,74,0.157138501,0.258442075,0.584419424,2
italy,Chievo,Genoa,19,8,0.333333333,2.333333333,1.666666667,1,74,74,72,72,73,73,0.391508888,0.300648886,0.307842225,2
italy,Juventus,Palermo,1,18,2,1,0.666666667,2,78,73,80,72,78,72,0.774852947,0.157904331,0.067242722,1
italy,Lazio,Torino,5,13,2.333333333,1,1,1.333333333,78,75,75,76,75,73,0.529795077,0.270458365,0.199746558,1
italy,Milan,Fiorentina,6,11,2,0.666666667,1.333333333,1,77,77,76,76,76,77,0.459899739,0.279899396,0.260200865,X
italy,Napoli,Verona,7,10,3.333333333,1.666666667,1.333333333,3,84,87,76,82,78,85,0.65565713,0.21965532,0.12468755,1
italy,Udinese,Atalanta,3,15,1,0.666666667,0.333333333,1,73,77,73,71,73,74,0.50874641,0.274471524,0.216782065,1
italy,Sassuolo,Empoli,14,16,2,1.666666667,1.333333333,1.666666667,74,71,72,73,70,72,0.427047987,0.292411083,0.28054093,1
italy,Atalanta,Napoli,16,7,0.666666667,1,3,1.666666667,77,84,71,76,74,78,0.235974115,0.272225539,0.491800346,X
italy,Cagliari,Milan,14,6,2.333333333,1,1.666666667,1,71,77,71,76,72,76,0.273879816,0.274677137,0.451443046,X
italy,Fiorentina,Udinese,10,5,1.333333333,1,0.666666667,1.333333333,77,73,76,73,77,73,0.546303298,0.266864927,0.186831776,1
italy,Genoa,Juventus,8,2,1.333333333,0.666666667,1,0.666666667,74,78,72,80,73,78,0.135986885,0.238892786,0.625120329,1
italy,Inter,Sampdoria,9,4,1.333333333,0.666666667,0.666666667,1,78,76,76,72,74,72,0.528451612,0.262272196,0.209276192,1
italy,Palermo,Chievo,15,19,1,1,0.333333333,2,73,74,72,72,72,73,0.484317129,0.281915941,0.233766931,1
italy,Roma,Cesena,1,18,1.666666667,0,0.333333333,1.666666667,78,68,77,66,81,68,0.79049621,0.146774316,0.062729474,1
italy,Torino,Parma,12,20,1,0.666666667,0.333333333,1.666666667,75,71,76,69,73,70,0.491663881,0.281020366,0.227315753,1
italy,Verona,Lazio,11,3,1.333333333,3.333333333,1.666666667,0.666666667,73,78,71,75,73,75,0.296655846,0.284741957,0.418602197,X
italy,Empoli,Juventus,17,2,0.666666667,2.666666667,1,0.666666667,71,78,73,80,72,78,0.121427907,0.219068543,0.65950355,2
italy,Napoli,Roma,5,2,3,1,0.666666667,0.666666667,84,78,76,77,78,81,0.397236682,0.285595,0.317168317,1
italy,Parma,Inter,20,9,1,1.333333333,0.666666667,0.666666667,71,78,69,76,70,74,0.286408243,0.287424905,0.426166852,1
italy,Chievo,Sassuolo,19,14,0.333333333,1,2,0.666666667,74,74,72,72,73,70,0.392801942,0.296921153,0.310276904,X
italy,Milan,Palermo,8,13,0.666666667,1.333333333,1,0.666666667,77,73,76,72,76,72,0.626129146,0.233734242,0.140136612,2
italy,Sampdoria,Fiorentina,4,10,1,0.666666667,1.666666667,1.333333333,76,77,72,76,72,77,0.332866053,0.296654683,0.370479264,1
italy,Torino,Atalanta,12,16,0.666666667,0.666666667,0.333333333,1,75,77,76,71,73,74,0.50436282,0.279316429,0.216320751,X
italy,Udinese,Genoa,7,6,1.333333333,2.333333333,2.333333333,1,73,74,73,72,73,73,0.467165136,0.286776979,0.246057885,2
italy,Cesena,Verona,17,11,0.333333333,1.333333333,1.333333333,2.666666667,68,87,66,82,68,85,0.331885849,0.29659364,0.371520511,X
italy,Lazio,Cagliari,3,15,2.333333333,1.333333333,2.333333333,1.666666667,78,71,75,71,75,72,0.604679996,0.24089505,0.154424954,1
italy,Sampdoria,Milan,4,8,1,0.666666667,0.666666667,1.333333333,76,77,72,76,72,76,0.350769424,0.293183117,0.356047459,X
italy,Sassuolo,Atalanta,13,16,1,0.333333333,0.333333333,0.333333333,74,77,72,71,70,74,0.432624482,0.289077827,0.278297692,X
italy,Cagliari,Genoa,15,6,1.333333333,2,2,1,71,74,71,72,72,73,0.418223701,0.286341858,0.295434441,X
italy,Chievo,Cesena,18,19,0.666666667,0.666666667,0.666666667,1.666666667,74,68,72,66,73,68,0.491676941,0.287288704,0.221034355,1
italy,Empoli,Lazio,17,5,1,2,2,1.666666667,71,78,73,75,72,75,0.2723249,0.286788286,0.440886813,1
italy,Fiorentina,Napoli,11,3,1.333333333,1.333333333,1.333333333,0.333333333,77,84,76,76,77,78,0.365440191,0.288740568,0.345819241,2
italy,Inter,Verona,9,10,1,1.333333333,1.333333333,1.333333333,78,87,76,82,74,85,0.637831501,0.22296545,0.139203049,X
italy,Juventus,Parma,1,20,3,0.333333333,0.666666667,2.666666667,78,71,80,69,78,70,0.766036908,0.162719539,0.071243553,1
italy,Palermo,Udinese,12,7,1.333333333,0.333333333,1,2.666666667,73,73,72,73,72,73,0.42637182,0.292759175,0.280869005,X
italy,Roma,Torino,2,14,1.666666667,0.666666667,0.333333333,1,78,75,77,76,81,73,0.64014661,0.229736314,0.130117076,1
italy,Atalanta,Roma,16,2,0.333333333,0.333333333,1.666666667,0.666666667,77,78,71,77,74,81,0.210634817,0.27416122,0.515203963,2
italy,Lazio,Juventus,6,1,1.666666667,2.333333333,4,0,78,78,75,80,75,78,0.246269385,0.280893397,0.472837218,2
italy,Cesena,Sampdoria,19,4,1,1.333333333,2,1.333333333,68,76,66,72,68,72,0.227864539,0.289427532,0.482707929,X
italy,Milan,Inter,8,9,1,1.666666667,1,1.666666667,77,78,76,76,76,74,0.35480172,0.297336447,0.347861833,X
italy,Napoli,Cagliari,3,16,2,1,2,2.666666667,84,71,76,71,78,72,0.684591351,0.199162573,0.116246076,X
italy,Parma,Empoli,20,14,0.666666667,3,1.333333333,1,71,71,69,73,70,72,0.448692324,0.285080758,0.266226918,2
italy,Torino,Sassuolo,15,11,0,1.333333333,0.333333333,0,75,74,76,72,73,70,0.517437909,0.273834837,0.208727254,2
italy,Udinese,Chievo,7,18,1.333333333,2,1,0.666666667,73,74,73,72,73,73,0.497659146,0.278845942,0.223494912,X
italy,Verona,Fiorentina,13,10,1.333333333,1.666666667,1,1.666666667,73,77,71,76,73,77,0.272989564,0.282787794,0.444222642,2
italy,Genoa,Palermo,5,12,2,1.333333333,1.333333333,0.666666667,74,73,72,72,73,72,0.439254422,0.29088504,0.269860539,X
italy,Chievo,Lazio,18,6,1,0.666666667,1.666666667,2.333333333,74,78,72,75,73,75,0.259113489,0.290922818,0.449963693,X
italy,Sassuolo,Verona,10,14,1,0.333333333,1.333333333,2,74,87,72,82,70,85,0.454435508,0.283001754,0.262562738,1
italy,Cagliari,Fiorentina,16,8,1.333333333,2.666666667,2,0.666666667,71,77,71,76,72,77,0.273613604,0.283575595,0.442810801,2
italy,Cesena,Genoa,19,4,0.666666667,2,1.666666667,0.666666667,68,74,66,72,68,73,0.28192071,0.299457159,0.418622131,2
italy,Empoli,Atalanta,13,17,1.333333333,0.333333333,0.333333333,0.666666667,71,77,73,71,72,74,0.439946653,0.292016005,0.268037343,X
italy,Juventus,Torino,1,15,4,0.333333333,0.333333333,2,78,75,80,76,78,73,0.732551391,0.184026004,0.083422605,1
italy,Milan,Udinese,6,9,1.666666667,1,0.666666667,1.333333333,77,73,76,73,76,73,0.584850003,0.25254296,0.162607037,1
italy,Palermo,Parma,11,20,1.333333333,1,0.333333333,3.666666667,73,71,72,69,72,70,0.497705868,0.276261773,0.226032359,1
italy,Roma,Inter,2,12,3,1,1.666666667,2.333333333,78,78,77,76,81,74,0.534022203,0.266512481,0.199465316,1
italy,Sampdoria,Napoli,5,3,1.333333333,1.333333333,1.666666667,1.333333333,76,84,72,76,72,78,0.282615,0.292195169,0.425189831,X
italy,Fiorentina,Juventus,8,1,2,0.666666667,4,0.333333333,77,78,76,80,77,78,0.257914742,0.286298325,0.455786933,X
italy,Roma,Sassuolo,2,10,2.666666667,1.666666667,1.666666667,1,78,74,77,72,81,70,0.701226289,0.195266031,0.10350768,X
italy,Torino,Palermo,16,11,1,1.666666667,1.666666667,1.333333333,75,73,76,72,73,72,0.488477274,0.290540392,0.220982334,X
italy,Atalanta,Cesena,14,19,1.333333333,1.333333333,1,2.333333333,77,68,71,66,74,68,0.57037797,0.26915805,0.16046398,1
italy,Genoa,Milan,3,8,1.666666667,0.333333333,1,0.666666667,74,77,72,76,73,76,0.318380105,0.29338332,0.388236574,1
italy,Inter,Udinese,12,7,1.333333333,2.333333333,1,1.333333333,78,73,76,73,74,73,0.622419733,0.239231134,0.138349133,2
italy,Napoli,Empoli,5,13,2,2,1.333333333,0.666666667,84,71,76,73,78,72,0.713239815,0.19248068,0.094279505,X
italy,Parma,Lazio,20,6,0.666666667,2,0.666666667,1.333333333,71,78,69,75,70,75,0.260255947,0.308025365,0.431718688,2
italy,Cagliari,Chievo,18,17,1,3,1,0.333333333,71,74,71,72,72,73,0.503994255,0.272272758,0.223732987,2
italy,Verona,Sampdoria,15,4,1,2.333333333,1.666666667,1,73,76,71,72,73,72,0.355704456,0.297911803,0.346383742,2
italy,Lazio,Atalanta,6,14,0.666666667,1.333333333,1.333333333,1.333333333,78,77,75,71,75,74,0.599285704,0.248241874,0.152472422,1
italy,Palermo,Sassuolo,10,12,2,1.333333333,1.666666667,1.666666667,73,74,72,72,72,70,0.462091413,0.284417264,0.253491323,1
italy,Cesena,Fiorentina,19,8,1,3.333333333,2.666666667,0.333333333,68,77,66,76,68,77,0.136612131,0.246185829,0.61720204,2
italy,Genoa,Roma,5,2,1.333333333,0.333333333,2.333333333,1.333333333,74,78,72,77,73,81,0.25783592,0.282099825,0.460064255,2
italy,Juventus,Sampdoria,1,4,1,0.666666667,1.666666667,1,78,76,80,72,78,72,0.707079947,0.195156978,0.097763074,X
italy,Milan,Napoli,7,6,1.333333333,0.333333333,1,1.666666667,77,84,76,76,76,78,0.351734636,0.287654144,0.36061122,1
italy,Parma,Cagliari,20,18,0.666666667,1.333333333,0,2,71,71,69,71,70,72,0.419193606,0.281885888,0.298920506,X
italy,Udinese,Verona,9,13,1,1.666666667,1.333333333,2,73,87,73,82,73,85,0.484626415,0.276524907,0.238848679,2
italy,Chievo,Inter,17,11,0.666666667,0.666666667,1.666666667,2,74,78,72,76,73,74,0.233850085,0.281105364,0.48504455,2
italy,Empoli,Torino,14,15,0.666666667,0.666666667,1,1.333333333,71,75,73,76,72,73,0.400440823,0.298751592,0.300807585,X
italy,Cagliari,Juventus,18,1,0,2,1,0.666666667,71,78,71,80,72,78,0.117814978,0.209913775,0.672271248,2
italy,Napoli,Parma,4,20,1.333333333,1.333333333,0.333333333,1.333333333,84,71,76,69,78,70,0.711766784,0.189709383,0.098523832,1
italy,Roma,Milan,2,7,1,0.666666667,0.666666667,0.333333333,78,77,77,76,81,76,0.533450323,0.259215189,0.207334488,X
italy,Sassuolo,Cesena,12,19,1.333333333,1.666666667,1.333333333,2.666666667,74,68,72,66,70,68,0.606759293,0.247344727,0.14589598,X
italy,Atalanta,Palermo,17,10,2,2.666666667,2.333333333,2,77,73,71,72,74,72,0.40275026,0.299252563,0.297997177,X
